"GENERATORLIST"
"Note!!! Please add ' at the beginning of generator ID as a special indicatorof text type."
"GeneratorKey","Name","Bus ID","Bus Name","Bus KV","Unit ID","Generator TypeID","SubType","Long ID","Long Name","ServiceStatus","Commission Date","Retirement Date","DevStatus","Area Name","Region Name","MinCap(MW)","MaxCap(MW)","InitialDispatch(MW)","Save To Binary","State","County","City","Zipcode","FuelType","Technology","BTM","InternalID","EconomicPMin","EconomicPMax"
"1005","Coso4_Navy2","24744","NAVYII4G","13.8","'4","1","Geo-BinaryCycle","CA-10874-GEN4","COSO POWER DEVELOPER (NAVY II) AGGREGATE1GT90",#TRUE#,#1989-12-23#,#2050-12-31#,"Existing","CISC","CA_CISO","0","19","29","YES","CA","NA","NA","NA","Geo","Binary",#FALSE#,"NA","9.5","19"
"1006","Coso5_Navy2","24745","NAVYII5G","13.8","'5","1","Geo-BinaryCycle","CA-10874-GEN5","COSO POWER DEVELOPER (NAVY II) AGGREGATE1GT90",#TRUE#,#1989-12-23#,#2050-12-31#,"Existing","CISC","CA_CISO","0","19","29","YES","CA","NA","NA","NA","Geo","Binary",#FALSE#,"NA","9.5","19"
"1007","Coso6_Navy2","24746","NAVYII6G","13.8","'6","1","Geo-BinaryCycle","CA-10874-GEN6","COSO POWER DEVELOPER (NAVY II) AGGREGATE1GT90",#TRUE#,#1989-12-23#,#2050-12-31#,"Existing","CISC","CA_CISO","0","19","29","YES","CA","NA","NA","NA","Geo","Binary",#FALSE#,"NA","9.5","19"
"1009","KernRiverCgn1","24102","OMAR  1G","13.8","'1","1","CT-NatGas-Industrial","CA-10496-GTAG","Omar Hill_Kern River Cogeneration-GTAG",#TRUE#,#1985-05-01#,#2050-12-31#,"Existing","CISC","CA_CISO","31.5","70","85","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","31.5","70"
"1010","KernRiverCgn2","24103","OMAR  2G","13.8","'2","1","CT-NatGas-Industrial","CA-10496-GTBG","Omar Hill_Kern River Cogeneration-GTBG",#TRUE#,#1985-05-01#,#2050-12-31#,"Existing","CISC","CA_CISO","31.5","70","85","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","31.5","70"
"1011","KernRiverCgn3","24104","OMAR  3G","13.8","'3","1","CT-NatGas-Industrial","CA-10496-GTCG","Omar Hill_Kern River Cogeneration-GTCG",#TRUE#,#1985-05-01#,#2050-12-31#,"Existing","CISC","CA_CISO","31.5","70","85","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","31.5","70"
"1012","KernRiverCgn4","24105","OMAR  4G","13.8","'4","1","CT-NatGas-Industrial","CA-10496-GTDG","Omar Hill_Kern River Cogeneration-GTDG",#TRUE#,#1985-05-01#,#2050-12-31#,"Existing","CISC","CA_CISO","31.5","70","85","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","31.5","70"
"1013","Ormond_Beach_1","24107","ORMOND1G","26","'R1","1","ST-NatGas","CA-350-1","Ormond Beach-1",#TRUE#,#1971-01-01#,#2023-12-31#,"Existing","CISC","CA_CISO","100","741","0","YES","CA","NA","NA","NA","NG","N/A",#FALSE#,"NA","100","741"
"1014","Ormond_Beach_2","24108","ORMOND2G","26","'R2","1","ST-NatGas","CA-350-2","Ormond Beach-2",#TRUE#,#1971-01-01#,#2023-12-31#,"Existing","CISC","CA_CISO","50","750","0","YES","CA","NA","NA","NA","NG","N/A",#FALSE#,"NA","50","750"
"1020","Canyon_Pwr4","25214","CanyonGT 4","13.8","'4","1","CT-NatGas-Aero","CA-57027-CPP4","Canyon Power Plant-CPP4",#TRUE#,#2011-07-30#,#2050-12-31#,"Existing","CISC","CA_CISO","20","49","50","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","20","49"
"1022","AltaW1","29415","ALTA_I",".69","'1","4","WT-Onshore","CA-57282-AW01","CPC West - Alta Wind Energy Center I-AW01",#TRUE#,#2010-12-29#,#2050-12-31#,"Existing","CISC","CA_CISO","0","150","140","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","150"
"1023","AltaW2","29418","ALTA_II","1","'2","4","WT-Onshore","CA-57291-AW02","CPC West - Alta Wind Energy Center II-AW02",#TRUE#,#2010-12-29#,#2050-12-31#,"Existing","CISC","CA_CISO","0","150","140","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","150"
"1024","AltaW3","29421","ALTA_III","1","'3","4","WT-Onshore","CA-57292-AW03","CPC West - Alta Wind Energy Center III-AW03",#TRUE#,#2012-05-09#,#2050-12-31#,"Existing","CISC","CA_CISO","0","150","140","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","150"
"1025","AltaW4","29425","ALTA_IV","1","'4","4","WT-Onshore","CA-57293-AW04","CPC East - Alta Wind Energy Center IV-AW04",#TRUE#,#2011-03-12#,#2050-12-31#,"Existing","CISC","CA_CISO","0","102","98","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","102"
"1026","AltaW5","29428","ALTA_V","1","'5","4","WT-Onshore","CA-57294-AW05","CPC East - Alta Wind Energy Center V-AW05",#TRUE#,#2011-04-21#,#2050-12-31#,"Existing","CISC","CA_CISO","0","168","150","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","168"
"1037","AltaW6","29431","ALTA_VI","1","'6","4","WT-Onshore","CA-57833-AW06","CPC West - Alta Wind VI-AW06",#TRUE#,#2011-02-12#,#2050-12-31#,"Existing","CISC","CA_CISO","0","150","140","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","150"
"1038","AltaW8","29434","ALTA_VIII","1","'8","4","WT-Onshore","CA-57835-AW08","CPC East - Alta Wind VIII-AW08",#TRUE#,#2012-02-01#,#2050-12-31#,"Existing","CISC","CA_CISO","0","150","140","YES","CA","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","150"
"1048","Ivanpah2ST1","24652","COLOSEM1","13.8","'1","4","SolarThermal-CSP6","CA-57073-ST1","Ivanpah 2-ST1_RpsCA-0095_[CPUC-ID:PG6004][Zone:Mountain Pass]",#TRUE#,#2013-12-30#,#2050-12-31#,"Existing","CISC","CA_CISO","0","133","130","YES","CA","NA","NA","NA","Solar","CSP6",#FALSE#,"NA","0","133"
"1049","Ivanpah1ST1","24650","COLOSEM2","13.8","'1","4","SolarThermal-CSP6","CA-57074-ST1","Ivanpah 1-ST1_RpsCA-0094_[CPUC-ID:SC6003][Zone:Mountain Pass]",#TRUE#,#2013-11-17#,#2050-12-31#,"Existing","CISC","CA_CISO","0","126","125","YES","CA","NA","NA","NA","Solar","CSP6",#FALSE#,"NA","0","126"
"1113","BearMountain_BC","51686","BMW .4W1",".4","'1","4","WT-Onshore","BC-N/A-N/A","Bear Mountain-1_Bear Mountain-1_IPP-BMW",#TRUE#,#2009-10-01#,#2050-12-31#,"Existing","BCHA","BC_BCHA","0","102","5.03","YES","BC","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","102"
"1115","LaPaloma1","35070","LAPLM_G1","21","'X0","1","CCWhole-NatGas-SingleShaft","CA-55151-GEN1","La Paloma Generating LLC-GEN1",#TRUE#,#2003-01-10#,#2050-12-31#,"Existing","CIPV","CA_CISO","140.4","256.8","264.3","YES","CA","NA","NA","NA","NG","Single shaft",#FALSE#,"NA","140","256.8"
"1116","LaPaloma2","35071","LAPLM_G2","21","'X0","1","CCWhole-NatGas-SingleShaft","CA-55151-GEN2","La Paloma Generating LLC-GEN2",#TRUE#,#2003-03-05#,#2050-12-31#,"Existing","CIPV","CA_CISO","138.6","258.4","264.7","YES","CA","NA","NA","NA","NG","Single shaft",#FALSE#,"NA","140","258.4"
"1117","LaPaloma3","35072","LAPLM_G3","21","'X0","1","CCWhole-NatGas-SingleShaft","CA-55151-GEN3","La Paloma Generating LLC-GEN3",#TRUE#,#2003-01-13#,#2050-12-31#,"Existing","CIPV","CA_CISO","137.4","258.4","260.65","YES","CA","NA","NA","NA","NG","Single shaft",#FALSE#,"NA","140","258.4"
"1118","LaPaloma4","35073","LAPLM_G4","21","'1","1","CCWhole-NatGas-SingleShaft","CA-55151-GEN4","La Paloma Generating LLC-GEN4",#TRUE#,#2003-03-05#,#2050-12-31#,"Existing","CIPV","CA_CISO","139.2","258.4","149.5","YES","CA","NA","NA","NA","NG","Single shaft",#FALSE#,"NA","140","258.4"
"1130","FrickWind1","365608","FRICKWIND",".69","'1","4","WT-Onshore","CA-??-??","PFnoLAR_GREEN RIDGE POWER LLC-FRICK (Aggregate)-1",#TRUE#,#2021-07-02#,#2050-12-31#,"Existing","CIPB","CA_CISO","0","10","8.064","YES","CA","NA","NA","NA","NA","NA",#FALSE#,"NA","0","10"
"1132","Haas2","34610","HAAS","13.8","'2","2","Hydro","CA-240-H2","Haas H2",#TRUE#,#1958-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","72","69","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","72"
"1133","Haas1","34610","HAAS","13.8","'1","2","Hydro","CA-240-H1","Haas H1",#TRUE#,#1958-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","72","69","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","72"
"1137","HelmsPS3","34604","HELMS 3","18","'1","3","PS-Hydro","CA-6100-3","Helms Pumped Storage-3",#TRUE#,#1984-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","404","369","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","363.6"
"1139","HelmsPS2","34602","HELMS 2","18","'1","3","PS-Hydro","CA-6100-2","Helms Pumped Storage-2",#TRUE#,#1984-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","404","404","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","363.6"
"1140","HelmsPS1","34600","HELMS 1","18","'1","3","PS-Hydro","CA-6100-1","Helms Pumped Storage-1",#TRUE#,#1984-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","404","404","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","363.6"
"1142","Henrietta2","30880","HENTAP2","230","'X1","1","CT-NatGas-Aero","CA-55807-HPP2","Henrietta Peaker-HPP2",#TRUE#,#2002-07-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","30","50","50.52","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","30","50"
"1143","Henrietta1","30880","HENTAP2","230","'X0","1","CT-NatGas-Aero","CA-55807-HPP1","Henrietta Peaker-HPP1",#TRUE#,#2002-07-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","30","50","51.08","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","30","50"
"1148","HanfordEnergy1","34431","GWF_HEP1","13.8","'1","1","CT-NatGas-Aero","CA-55698-HEP1","Hanford Energy Park Peaker-HEP1",#TRUE#,#2001-08-27#,#2050-12-31#,"Existing","CIPV","CA_CISO","24","49","49.23","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","24","49"
"1149","Kerckhoff_H3","34345","KERCK1-3","6.6","'3","2","Hydro","CA-250-H3","Kerckhoff-H3",#TRUE#,#1920-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","12.8","12.2","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","12.8"
"1151","Kerckhoff_H1","34343","KERCK1-2","6.6","'2","2","Hydro","CA-250-H1","Kerckhoff-H1",#TRUE#,#1920-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","13","0","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","13"
"1153","CalRenew_1_CR1","34339","CALRENEW","12.5","'1","4","SolarPV-NonTracking","CA-56768-CR1","CalRenew-1-CR1",#TRUE#,#2010-04-30#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","5","1.82","YES","CA","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","5"
"1156","ElNidoFacility","34168","EL NIDO","115","'X0","1","Bio-ST","CA-56707-AMPC","El Nido Facility-AMPC",#TRUE#,#2008-08-24#,#2050-12-31#,"Existing","CIPV","CA_CISO","3.75","12.5","11.26","YES","CA","NA","NA","NA","Bio","N/A",#FALSE#,"NA","3.75","12.5"
"1157","Starwood2","34329","STRWDPNCHGT2","13.8","'2","1","CT-NatGas-Aero","CA-56639-2","Starwood Power Project-2",#TRUE#,#2009-05-03#,#2050-12-31#,"Existing","CIPV","CA_CISO","24","60","60.66","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","24","60"
"1158","Starwood1","34328","STRWDPNCHGT1","13.8","'1","1","CT-NatGas-Aero","CA-56639-1","Starwood Power Project-1",#TRUE#,#2009-05-03#,#2050-12-31#,"Existing","CIPV","CA_CISO","24","60","59.96","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","24","60"
"1159","PanocheEC4","34341","PANOCHEECCT4","13.8","'4","1","CT-NatGas-Aero","CA-56803-1","Panoche Energy Center-1",#TRUE#,#2009-05-27#,#2050-12-31#,"Existing","CIPV","CA_CISO","46.764","108","100.25","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","46.764","108"
"1160","PanocheEC3","34336","PANOCHEECCT3","13.8","'3","1","CT-NatGas-Aero","CA-56803-1","Panoche Energy Center-1",#TRUE#,#2009-05-27#,#2050-12-31#,"Existing","CIPV","CA_CISO","46.764","108","102.5","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","46.764","108"
"1161","PanocheEC2","34327","PANOCHEECCT2","13.8","'2","1","CT-NatGas-Aero","CA-56803-1","Panoche Energy Center-1",#TRUE#,#2009-05-27#,#2050-12-31#,"Existing","CIPV","CA_CISO","46.764","108","102.5","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","46.764","108"
"1162","PanocheEC1","34326","PANOCHEECCT1","13.8","'1","1","CT-NatGas-Aero","CA-56803-1","Panoche Energy Center-1",#TRUE#,#2009-05-27#,#2050-12-31#,"Existing","CIPV","CA_CISO","45.465","105","100.25","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","45.465","105"
"1165","ONeill_1","34316","ONEILPMP","9.11","'1","4","PS-Hydro","CA-446-1","Oneill PS modeled as pump load, Unit-1",#TRUE#,#1967-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","3.43","11","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","3.43"
"1166","Kerckhoff_2_1","34308","KERCKHOFFPH2","13.8","'1","2","Hydro","CA-682-1","Kerckhoff 2-1",#TRUE#,#1983-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","153.9","140","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","153.9"
"1167","Exchequer","34306","EXCHQUER","13.8","'1","2","Hydro","CA-409-1","Exchequer-1",#TRUE#,#1967-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","94.5","75","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","94.5"
"1168","Amp_Chow_Bio","34305","CHWCHLA2","13.8","'1","1","Bio-ST","CA-56706-AMPC","Ampersand Chowchilla Biomass LLC-AMPC",#TRUE#,#2008-05-08#,#2050-12-31#,"Existing","CIPV","CA_CISO","3.75","12.5","11.1","YES","CA","NA","NA","NA","Bio","N/A",#FALSE#,"NA","3.75","12.5"
"1169","Chowchilla2_01","34301","CHOWCOGN","13.8","'1","1","ICE-NatGas","CA-56185-IC1","Chowchilla II-IC1",#TRUE#,#2001-06-13#,#2050-12-31#,"Existing","CIPV","CA_CISO","10.5","52.5","48","YES","CA","NA","NA","NA","NG","N/A",#FALSE#,"NA","10.5","52.5"
"1177","CPeakPanochePkr","34186","CALPEAKPNCHE","13.8","'1","1","CT-NatGas-Aero","CA-55508-CPP2","CalPeak Power Panoche Peaker Plant-CPP2",#TRUE#,#2001-12-27#,#2050-12-31#,"Existing","CIPV","CA_CISO","7.25","58","48","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","7.25","58"
"1179","PanochePeakerCT","34142","WHD_PAN2","13.8","'1","1","CT-NatGas-Aero","CA-55874-8","Panoche Peaker-CT",#TRUE#,#2005-06-14#,#2050-12-31#,"Existing","CIPV","CA_CISO","19.6","49","48.3","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","19.6","49"
"1180","Spring_Gap_1","34078","SPRNG GP","6","'1","2","HydroRPS","CA-284-1","Spring Gap-1",#TRUE#,#1921-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","7","7","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","7"
"1183","Beardsley_1","34074","BEARDSLY","6.9","'1","2","HydroRPS","CA-414-1","Beardsley-1",#TRUE#,#1957-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","11","10.73094","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","11"
"1184","Stanislaus_HC1","34062","STANISLS","13.8","'1","2","Hydro","CA-285-HC1","Stanislaus-HC1",#TRUE#,#1963-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","91","79","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","91"
"1185","Sand_Bar","34060","SANDBAR","13.8","'1","2","HydroRPS","CA-50400-GEN1","Sand Bar Power Plant-GEN1",#TRUE#,#2017-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","16","4.19","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","16"
"1186","Donnells","34058","DONNELLS","13.8","'1","2","Hydro","CA-415-H1","Donnells-H1",#TRUE#,#1957-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","72","60","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","72"
"1187","StanislausEnrgy","34056","COVANTASTLS","13.8","'1","1","Bio-ST","CA-50632-GEN1","Covanta Stanislaus Energy-GEN1",#TRUE#,#1988-09-06#,#2050-12-31#,"Existing","CIPV","CA_CISO","2.23","22.3","18.97","YES","CA","NA","NA","NA","Bio","N/A",#FALSE#,"NA","2.23","22.3"
"1212","Tiger_Creek_H2","33822","TIGR CRK","11","'2","2","Hydro","CA-287-H2","Tiger Creek-H2",#TRUE#,#1931-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","28.6","27","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","28.6"
"1230","SalinasRiverCgn","36201","SALNR GN","13.8","'1","1","CT-NatGas-Industrial","CA-50865-K100","Salinas River Cogeneration-K100",#TRUE#,#1991-10-11#,#2050-12-31#,"Existing","CIPV","CA_CISO","33","40","40.2","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","33","40"
"1233","KingCityPeaking","36207","KCTYPKER","13.8","'1","1","CT-NatGas-Aero","CA-55811-CTG1","King City Peaking-CTG1",#TRUE#,#2002-01-14#,#2050-12-31#,"Existing","CIPV","CA_CISO","20","50","44.6","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","20","50"
"1248","DiabloCanyon1","36411","DIABLO 1","25","'RT","1","ST-Nuclear","CA-6099-1","Diablo Canyon-1",#TRUE#,#1985-01-01#,#2024-11-02#,"Existing","CIPV","CA_CISO","941","1200","1190","YES","CA","NA","NA","NA","Uranium","N/A",#FALSE#,"NA","941","1200"
"1249","DiabloCanyon2","36412","DIABLO 2","25","'RT","1","ST-Nuclear","CA-6099-2","Diablo Canyon-2",#TRUE#,#1986-01-01#,#2025-08-26#,"Existing","CIPV","CA_CISO","941","1200","1190","YES","CA","NA","NA","NA","Uranium","N/A",#FALSE#,"NA","941","1200"
"1271","R_C_Kirkwood_1","36980","KIRKWD 1","13.8","'1","2","Hydro","CA-382-1","R C Kirkwood-1",#TRUE#,#2006-07-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","43.13","34","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","43.13"
"1272","R_C_Kirkwood_2","36982","KIRKWD 2","13.8","'1","2","Hydro","CA-382-2","PFnoLAR_R C Kirkwood-2",#TRUE#,#2006-07-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","43.13","34","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","43.13"
"1273","Eastridge1","35062","DISCOVRY","13.8","'1","1","CT-NatGas-Aero","CA-52107-101A","Chevron USA_Kern River Eastridge Cogen-101A",#TRUE#,#1988-06-13#,#2050-12-31#,"Existing","CIPV","CA_CISO","13.2","44","5.15","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","13.2","44"
"1274","McKittrick_Ltd","35060","PSEMCKIT","9.11","'1","1","CT-NatGas-Industrial","CA-50612-GEN1","McKittrick Cogen_McKittrick Limited-1",#TRUE#,#1991-10-16#,#2050-12-31#,"Existing","CIPV","CA_CISO","47","47.5","45.4","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","47","47.5"
"1275","LiveOakCogen","35058","PSE-LVOK","9.11","'1","1","CT-NatGas-Aero","CA-54768-GEN1","Live Oak Cogen-GEN1",#TRUE#,#1991-03-16#,#2050-12-31#,"Existing","CIPV","CA_CISO","45","46","43.2","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","45","46"
"1278","BerryTanneHills18-1","35050","SLR-TANN","9.11","'1","1","CT-NatGas-Aero","CA-50622-GEN1","Berry Cogen Tanne Hills 18-GEN1",#TRUE#,#1986-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","17.424","17.6","13.85","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","17.424","17.6"
"1279","Frito_Lay_Cogen","35048","FRITOLAY","9.11","'1","1","CT-NatGas-Aero","CA-10110-GEN1","Frito-Lay Cogen Plant-GEN1",#TRUE#,#1986-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","2.07","6.9",".33","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","2.07","6.9"
"1283","Balch2-2","34612","BLCH 2-2","13.8","'1","2","Hydro","CA-218-2","Balch 2-2",#TRUE#,#1958-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","52.5","52","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","52.5"
"1284","Balch2-3","34614","BLCH 2-3","13.8","'1","2","Hydro","CA-218-3","Balch 2-3",#TRUE#,#1958-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","54.6","52","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","54.6"
"1285","KingsRiverHY","34616","KINGSRIV","13.8","'1","2","Hydro","CA-254-H1","Kings River-H1",#TRUE#,#1962-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","51.2","40","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","51.2"
"1288","Balch1-1","34624","BALCH 1","13.2","'1","2","Hydro","CA-217-1","Balch 1-1",#TRUE#,#1927-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","31","26","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0","31"
"1293","Crane_Valley","34634","CRANEVLY","12","'X0","2","Hydro","CA-??-??","Crane Valley Hydro-1",#TRUE#,#1919-01-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","0",".9",".9","YES","CA","NA","NA","NA","Water","N/A",#FALSE#,"NA","0",".9"
"1302","Coalinga_25D1","34652","CHV.COAL","9.11","'1","1","CT-NatGas-Aero","CA-52086-TG1","Coalinga 25D Cogen-TG1",#TRUE#,#1986-01-17#,#2050-12-31#,"Existing","CIPV","CA_CISO","16.335","16.5","1.69","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","16.335","16.5"
"1310","KingsRiverGT1","34671","KRCDPCT1","13.8","'1","1","CT-NatGas-Aero","CA-56239-GT-1","Kings River Conserv Dist (KRCD) Malaga Peaking Plant GT-1",#TRUE#,#2005-09-19#,#2050-12-31#,"Existing","CIPV","CA_CISO","47","49","48.5","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","47","49"
"1312","Fellow_QF","365564","BP21Z","12.47","'RN","1","CT-NatGas-Aero","CA-??-??","PFnoLAR_FELLOW QF UNIT AGGREGATE-1",#TRUE#,#2006-06-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","3.2","6.2",".99","YES","CA","NA","NA","NA","NG","N/A",#FALSE#,"NA","6.9","17.25"
"1313","McKittrick1_RP","34783","TEXCO_NM","9.11","'1","1","CT-NatGas-Industrial","CA-50612-GEN1","McKittrick Cogen_McKittrick Limited-1",#TRUE#,#1994-10-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","5.693","12","1.7","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","5.693","12"
"1315","MidwaySunsetA","35004","SUNSET G","13.8","'1","1","CT-NatGas-Industrial","CA-52169-A","Midway Sunset Cogen-A",#TRUE#,#1989-12-18#,#2050-12-31#,"Existing","CIPV","CA_CISO","35.1","78","82.02","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","35.1","78"
"1316","MidwaySunsetB","35004","SUNSET G","13.8","'2","1","CT-NatGas-Industrial","CA-52169-B","Midway Sunset Cogen-B",#TRUE#,#1989-12-18#,#2050-12-31#,"Existing","CIPV","CA_CISO","35.1","78","82.02","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","35.1","78"
"1317","MidwaySunsetC","35004","SUNSET G","13.8","'3","1","CT-NatGas-Industrial","CA-52169-C","Midway Sunset Cogen-C",#TRUE#,#1989-12-18#,#2050-12-31#,"Existing","CIPV","CA_CISO","35.1","78","82.02","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","35.1","78"
"1322","DoubleC1","34733","BEAR MTN","115","'X0","1","CT-NatGas-Aero","CA-50493-DC1","Double C-1",#TRUE#,#1989-03-14#,#2050-12-31#,"Existing","CIPV","CA_CISO","44.946","45.4","26.22","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","44.946","45.4"
"1324","Kern_Front_KF1","35026","KERNFRNT","13.8","'1","1","CT-NatGas-Aero","CA-50494-KF1","Kern Front-KF1",#TRUE#,#1989-01-07#,#2050-12-31#,"Existing","CIPV","CA_CISO","50","52","26.3","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","50","52"
"1325","HighSierra1","35027","HIGHSIERRA","13.8","'1","1","CT-NatGas-Aero","CA-50495-HS1","High Sierra 1",#TRUE#,#1989-02-24#,#2050-12-31#,"Existing","CIPV","CA_CISO","13.5","24","26.27","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","24.5","49"
"1327","Badger_Creek","35029","BADGERCK","13.8","'1","1","CT-NatGas-Industrial","CA-10650-GEN1","Badger Creek Cogen-GEN1",#TRUE#,#1991-04-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","10.656","48","46.4","YES","CA","NA","NA","NA","NG","Industrial",#FALSE#,"NA","10.656","48"
"1331","MtPosoCogen","35036","MT POSO","13.8","'1","1","Bio-ST","CA-54626-TG01","Mt Poso Cogeneration-TG01",#TRUE#,#1989-04-01#,#2050-12-31#,"Existing","CIPV","CA_CISO","56.43","57","48.84","YES","CA","NA","NA","NA","Bio","N/A",#FALSE#,"NA","56.43","57"
"1333","Chalk_Cliff","35038","CHLKCLF+","9.11","'1","1","CT-NatGas-Aero","CA-50003-GEN1","Chalk Cliff Cogen-GEN1",#TRUE#,#1990-03-20#,#2050-12-31#,"Existing","CIPV","CA_CISO","45","46","47.2","YES","CA","NA","NA","NA","NG","Areo",#FALSE#,"NA","45","46"
