"x1","unit_name","inr","unit_code","county","fuel","zone","in_service","installed_capacity_rating_mw","summer_capacity_mw","geoid","longitude","latitude","heat_input_mmbtu","operation_hour","heat_rate","p_nom","balancing_authority_code","ads_balancing_area","ads_mustrun","fuel_type","carrier","ramp_limit_up","ramp_limit_down","dateout","build_year","operating_year","generator_id","generator_name","summer_derate","winter_derate","minimum_load_mw","nameplate_energy_capacity_mwh","energy_capacity_mwh"
82,"COLORADO BEND ENERGY CENTER CTG 11",NA,"CBEC_GT11","WHARTON","GAS-GT","HOUSTON",2023,41.65,39,"48481",-96.2223761536562,29.277916382541,4218975.499,5129,19.7496452228776,41.65,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2023,2023,82,"82_OCGT",0.936374549819928,1,0,41.65,NA
83,"COLORADO BEND ENERGY CENTER CTG 12",NA,"CBEC_GT12","WHARTON","GAS-GT","HOUSTON",2023,41.65,39,"48481",-96.2223761536562,29.277916382541,4218975.499,5129,19.7496452228776,41.65,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2023,2023,83,"83_OCGT",0.936374549819928,1,0,41.65,NA
84,"CVC CHANNELVIEW CTG 1",NA,"CVC_CVC_G1","HARRIS","GAS-CC","HOUSTON",2002,192.1,169,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,192.1,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,84,"84_CCGT",0.879750130140552,1,0,192.1,NA
85,"CVC CHANNELVIEW CTG 2",NA,"CVC_CVC_G2","HARRIS","GAS-CC","HOUSTON",2002,192.1,165,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,192.1,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,85,"85_CCGT",0.858927641853201,1,0,192.1,NA
86,"CVC CHANNELVIEW CTG 3",NA,"CVC_CVC_G3","HARRIS","GAS-CC","HOUSTON",2002,192.1,165,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,192.1,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,86,"86_CCGT",0.858927641853201,1,0,192.1,NA
87,"CVC CHANNELVIEW STG 5",NA,"CVC_CVC_G5","HARRIS","GAS-CC","HOUSTON",2002,150,144,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,150,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,87,"87_CCGT",0.96,1,0,150,NA
88,"DANSBY CTG 2",NA,"DANSBY_DANSBYG2","BRAZOS","GAS-GT","NORTH",2004,48,45,"48041",-96.3020116749928,30.660798686641,NA,NA,NA,48,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2004,2004,88,"88_OCGT",0.9375,1,0,48,NA
89,"DANSBY CTG 3",NA,"DANSBY_DANSBYG3","BRAZOS","GAS-GT","NORTH",2010,50,47,"48041",-96.3020116749928,30.660798686641,NA,NA,NA,50,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2010,2010,89,"89_OCGT",0.94,1,0,50,NA
90,"DANSBY STG 1",NA,"DANSBY_DANSBYG1","BRAZOS","GAS-ST","NORTH",1978,120,107,"48041",-96.3020116749928,30.660798686641,NA,NA,NA,120,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1978,1978,90,"90_OCGT",0.891666666666667,1,0,120,NA
91,"DECKER CREEK CTG 1",NA,"DECKER_DPGT_1","TRAVIS","GAS-GT","SOUTH",1989,56.7,48,"48453",-97.7814321956189,30.3346405008206,86649.5,302,5.06029760444771,56.7,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1989,1989,91,"91_OCGT",0.846560846560847,1,0,56.7,NA
92,"DECKER CREEK CTG 2",NA,"DECKER_DPGT_2","TRAVIS","GAS-GT","SOUTH",1989,56.7,48,"48453",-97.7814321956189,30.3346405008206,968101.234,953,17.9161551287959,56.7,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1989,1989,92,"92_OCGT",0.846560846560847,1,0,56.7,NA
93,"DECKER CREEK CTG 3",NA,"DECKER_DPGT_3","TRAVIS","GAS-GT","SOUTH",1989,56.7,48,"48453",-97.7814321956189,30.3346405008206,74462.5,279,4.70706668436656,56.7,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1989,1989,93,"93_OCGT",0.846560846560847,1,0,56.7,NA
94,"DECKER CREEK CTG 4",NA,"DECKER_DPGT_4","TRAVIS","GAS-GT","SOUTH",1989,56.7,48,"48453",-97.7814321956189,30.3346405008206,99396.5,391,4.48343910833254,56.7,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1989,1989,94,"94_OCGT",0.846560846560847,1,0,56.7,NA
95,"DECORDOVA CTG 1",NA,"DCSES_CT10","HOOD","GAS-GT","NORTH",1990,89.48,69,"48221",-97.8323776137804,32.4300940629979,372336,611,6.8103250861314,89.48,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1990,1990,95,"95_OCGT",0.771122038444345,1,0,89.48,NA
96,"DECORDOVA CTG 2",NA,"DCSES_CT20","HOOD","GAS-GT","NORTH",1990,89.48,69,"48221",-97.8323776137804,32.4300940629979,210709.5,354,6.65204041429578,89.48,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1990,1990,96,"96_OCGT",0.771122038444345,1,0,89.48,NA
97,"DECORDOVA CTG 3",NA,"DCSES_CT30","HOOD","GAS-GT","NORTH",1990,89.48,68,"48221",-97.8323776137804,32.4300940629979,295972.7,486,6.80596027160126,89.48,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1990,1990,97,"97_OCGT",0.75994635672776,1,0,89.48,NA
98,"DECORDOVA CTG 4",NA,"DCSES_CT40","HOOD","GAS-GT","NORTH",1990,89.48,69,"48221",-97.8323776137804,32.4300940629979,206677.8,362,6.3805671565855,89.48,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1990,1990,98,"98_OCGT",0.771122038444345,1,0,89.48,NA
99,"DEER PARK ENERGY CENTER CTG 1",NA,"DDPEC_GT1","HARRIS","GAS-CC","HOUSTON",2002,190.4,172,"48201",-95.3927601696543,29.8574875994752,13308025.89,6614,10.56774931359,190.4,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,99,"99_CCGT",0.903361344537815,1,0,190.4,NA
100,"DEER PARK ENERGY CENTER CTG 2",NA,"DDPEC_GT2","HARRIS","GAS-CC","HOUSTON",2002,190.4,182,"48201",-95.3927601696543,29.8574875994752,13712412.548,7310,9.85211675326766,190.4,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,100,"100_CCGT",0.955882352941176,1,0,190.4,NA
101,"DEER PARK ENERGY CENTER CTG 3",NA,"DDPEC_GT3","HARRIS","GAS-CC","HOUSTON",2002,190.4,172,"48201",-95.3927601696543,29.8574875994752,16012027.815,7902,10.6424683298718,190.4,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,101,"101_CCGT",0.903361344537815,1,0,190.4,NA
102,"DEER PARK ENERGY CENTER CTG 4",NA,"DDPEC_GT4","HARRIS","GAS-CC","HOUSTON",2002,190.4,182,"48201",-95.3927601696543,29.8574875994752,14725380.16,7734,9.99989417023598,190.4,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,102,"102_CCGT",0.955882352941176,1,0,190.4,NA
103,"DEER PARK ENERGY CENTER CTG 6",NA,"DDPEC_GT6","HARRIS","GAS-CC","HOUSTON",2014,199,156,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,199,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2014,2014,103,"103_CCGT",0.78391959798995,1,0,199,NA
104,"DEER PARK ENERGY CENTER STG 1",NA,"DDPEC_ST1","HARRIS","GAS-CC","HOUSTON",2002,287,287,"48201",-95.3927601696543,29.8574875994752,13308025.89,6614,7.01079954462554,287,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,104,"104_CCGT",1,1,0,287,NA
105,"DENTON ENERGY CENTER IC A",NA,"DEC_AGR_A","DENTON","GAS-IC","NORTH",2018,56.45,56.5,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,56.45,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2018,2018,105,"105_OCGT",1.00088573959256,1,0,56.45,NA
106,"DENTON ENERGY CENTER IC B",NA,"DEC_AGR_B","DENTON","GAS-IC","NORTH",2018,56.45,56.5,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,56.45,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2018,2018,106,"106_OCGT",1.00088573959256,1,0,56.45,NA
107,"DENTON ENERGY CENTER IC C",NA,"DEC_AGR_C","DENTON","GAS-IC","NORTH",2018,56.45,56.5,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,56.45,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2018,2018,107,"107_OCGT",1.00088573959256,1,0,56.45,NA
108,"DENTON ENERGY CENTER IC D",NA,"DEC_AGR_D","DENTON","GAS-IC","NORTH",2018,56.45,56.5,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,56.45,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2018,2018,108,"108_OCGT",1.00088573959256,1,0,56.45,NA
109,"ECTOR COUNTY ENERGY CTG 1",NA,"ECEC_G1","ECTOR","GAS-GT","WEST",2015,181,181,"48135",-102.542943434283,31.8690465577526,NA,NA,NA,181,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2015,2015,109,"109_OCGT",1,1,0,181,NA
110,"ECTOR COUNTY ENERGY CTG 2",NA,"ECEC_G2","ECTOR","GAS-GT","WEST",2015,181,181,"48135",-102.542943434283,31.8690465577526,NA,NA,NA,181,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2015,2015,110,"110_OCGT",1,1,0,181,NA
111,"ENNIS POWER STATION CTG 2",NA,"ETCCS_CT1","ELLIS","GAS-CC","NORTH",2002,260,204,"48139",-96.7948161374168,32.3488822377454,NA,NA,NA,260,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,111,"111_CCGT",0.784615384615385,1,0,260,NA
112,"ENNIS POWER STATION STG 1",NA,"ETCCS_UNIT1","ELLIS","GAS-CC","NORTH",2002,140,115,"48139",-96.7948161374168,32.3488822377454,NA,NA,NA,140,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,112,"112_CCGT",0.821428571428571,1,0,140,NA
113,"EXTEX LAPORTE GEN STN CTG 1",NA,"AZ_AZ_G1","HARRIS","GAS-GT","HOUSTON",2009,38.29,36,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,38.29,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,113,"113_OCGT",0.940193261948289,1,0,38.29,NA
114,"EXTEX LAPORTE GEN STN CTG 2",NA,"AZ_AZ_G2","HARRIS","GAS-GT","HOUSTON",2009,38.29,36,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,38.29,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,114,"114_OCGT",0.940193261948289,1,0,38.29,NA
115,"EXTEX LAPORTE GEN STN CTG 3",NA,"AZ_AZ_G3","HARRIS","GAS-GT","HOUSTON",2009,38.29,36,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,38.29,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,115,"115_OCGT",0.940193261948289,1,0,38.29,NA
116,"EXTEX LAPORTE GEN STN CTG 4",NA,"AZ_AZ_G4","HARRIS","GAS-GT","HOUSTON",2009,38.29,36,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,38.29,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,116,"116_OCGT",0.940193261948289,1,0,38.29,NA
117,"FERGUSON REPLACEMENT CTG 1",NA,"FERGCC_FERGGT1","LLANO","GAS-CC","SOUTH",2014,185.3,169,"48299",-98.6842641132639,30.705876745357,NA,NA,NA,185.3,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2014,2014,117,"117_CCGT",0.912034538586077,1,0,185.3,NA
118,"FERGUSON REPLACEMENT CTG 2",NA,"FERGCC_FERGGT2","LLANO","GAS-CC","SOUTH",2014,185.3,169,"48299",-98.6842641132639,30.705876745357,NA,NA,NA,185.3,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2014,2014,118,"118_CCGT",0.912034538586077,1,0,185.3,NA
119,"FERGUSON REPLACEMENT STG 1",NA,"FERGCC_FERGST1","LLANO","GAS-CC","SOUTH",2014,204,182,"48299",-98.6842641132639,30.705876745357,NA,NA,NA,204,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2014,2014,119,"119_CCGT",0.892156862745098,1,0,204,NA
120,"FORNEY ENERGY CENTER CTG 11",NA,"FRNYPP_GT11","KAUFMAN","GAS-CC","NORTH",2003,196.7,165,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,196.7,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,120,"120_CCGT",0.838840874428063,1,0,196.7,NA
121,"FORNEY ENERGY CENTER CTG 12",NA,"FRNYPP_GT12","KAUFMAN","GAS-CC","NORTH",2003,196.7,157,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,196.7,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,121,"121_CCGT",0.798169801728521,1,0,196.7,NA
122,"FORNEY ENERGY CENTER CTG 13",NA,"FRNYPP_GT13","KAUFMAN","GAS-CC","NORTH",2003,196.7,157,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,196.7,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,122,"122_CCGT",0.798169801728521,1,0,196.7,NA
123,"FORNEY ENERGY CENTER CTG 21",NA,"FRNYPP_GT21","KAUFMAN","GAS-CC","NORTH",2003,196.7,165,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,196.7,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,123,"123_CCGT",0.838840874428063,1,0,196.7,NA
124,"FORNEY ENERGY CENTER CTG 22",NA,"FRNYPP_GT22","KAUFMAN","GAS-CC","NORTH",2003,196.7,157,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,196.7,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,124,"124_CCGT",0.798169801728521,1,0,196.7,NA
125,"FORNEY ENERGY CENTER CTG 23",NA,"FRNYPP_GT23","KAUFMAN","GAS-CC","NORTH",2003,196.7,157,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,196.7,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,125,"125_CCGT",0.798169801728521,1,0,196.7,NA
126,"FORNEY ENERGY CENTER STG 10",NA,"FRNYPP_ST10","KAUFMAN","GAS-CC","NORTH",2003,422,406,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,422,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,126,"126_CCGT",0.962085308056872,1,0,422,NA
127,"FORNEY ENERGY CENTER STG 20",NA,"FRNYPP_ST20","KAUFMAN","GAS-CC","NORTH",2003,422,406,"48257",-96.287882618246,32.5994240327017,NA,NA,NA,422,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2003,2003,127,"127_CCGT",0.962085308056872,1,0,422,NA
128,"FREESTONE ENERGY CENTER CTG 1",NA,"FREC_GT1","FREESTONE","GAS-CC","NORTH",2002,179.35,147,"48161",-96.1489729477765,31.7045506972769,NA,NA,NA,179.35,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,128,"128_CCGT",0.81962642877056,1,0,179.35,NA
129,"FREESTONE ENERGY CENTER CTG 2",NA,"FREC_GT2","FREESTONE","GAS-CC","NORTH",2002,179.35,147,"48161",-96.1489729477765,31.7045506972769,NA,NA,NA,179.35,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,129,"129_CCGT",0.81962642877056,1,0,179.35,NA
130,"FREESTONE ENERGY CENTER CTG 4",NA,"FREC_GT4","FREESTONE","GAS-CC","NORTH",2002,179.35,145,"48161",-96.1489729477765,31.7045506972769,NA,NA,NA,179.35,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,130,"130_CCGT",0.808475048787287,1,0,179.35,NA
131,"FREESTONE ENERGY CENTER CTG 5",NA,"FREC_GT5","FREESTONE","GAS-CC","NORTH",2002,179.35,145,"48161",-96.1489729477765,31.7045506972769,NA,NA,NA,179.35,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,131,"131_CCGT",0.808475048787287,1,0,179.35,NA
132,"FREESTONE ENERGY CENTER STG 3",NA,"FREC_ST3","FREESTONE","GAS-CC","NORTH",2002,190.74,169,"48161",-96.1489729477765,31.7045506972769,NA,NA,NA,190.74,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,132,"132_CCGT",0.886022858341197,1,0,190.74,NA
133,"FREESTONE ENERGY CENTER STG 6",NA,"FREC_ST6","FREESTONE","GAS-CC","NORTH",2002,190.74,168,"48161",-96.1489729477765,31.7045506972769,NA,NA,NA,190.74,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,133,"133_CCGT",0.880780119534445,1,0,190.74,NA
134,"FRIENDSWOOD G CTG 1 (FORMERLY TEJAS POWER GENERATION)",NA,"FEGC_UNIT1","HARRIS","GAS-GT","HOUSTON",2018,129,119,"48201",-95.3927601696543,29.8574875994752,NA,NA,NA,129,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2018,2018,134,"134_OCGT",0.922480620155039,1,0,129,NA
135,"FRONTERA ENERGY CENTER CTG 1",NA,"FRONT_EC_CT1","HIDALGO","GAS-CC","SOUTH",2023,177,177,"48215",-98.1813335145402,26.3964988178528,NA,NA,NA,177,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2023,2023,135,"135_CCGT",1,1,0,177,NA
136,"FRONTERA ENERGY CENTER CTG 2",NA,"FRONT_EC_CT2","HIDALGO","GAS-CC","SOUTH",2023,177,177,"48215",-98.1813335145402,26.3964988178528,NA,NA,NA,177,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2023,2023,136,"136_CCGT",1,1,0,177,NA
137,"FRONTERA ENERGY CENTER STG",NA,"FRONT_EC_ST","HIDALGO","GAS-CC","SOUTH",2023,184.5,184.5,"48215",-98.1813335145402,26.3964988178528,NA,NA,NA,184.5,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2023,2023,137,"137_CCGT",1,1,0,184.5,NA
138,"GRAHAM STG 1",NA,"GRSES_UNIT1","YOUNG","GAS-ST","WEST",1960,239,239,"48503",-98.6878982785786,33.1766350245704,927763.722,1367,2.83969025413742,239,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1960,1960,138,"138_OCGT",1,1,0,239,NA
139,"GRAHAM STG 2",NA,"GRSES_UNIT2","YOUNG","GAS-ST","WEST",1969,390,390,"48503",-98.6878982785786,33.1766350245704,1169214.856,1279,2.34400845211604,390,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1969,1969,139,"139_OCGT",1,1,0,390,NA
140,"GREENS BAYOU CTG 73",NA,"GBY_GBYGT73","HARRIS","GAS-GT","HOUSTON",1976,72,57,"48201",-95.3927601696543,29.8574875994752,552056.2,974,7.87212240474561,72,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,140,"140_OCGT",0.791666666666667,1,0,72,NA
141,"GREENS BAYOU CTG 74",NA,"GBY_GBYGT74","HARRIS","GAS-GT","HOUSTON",1976,72,53,"48201",-95.3927601696543,29.8574875994752,496280.4,896,7.69283854166667,72,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,141,"141_OCGT",0.736111111111111,1,0,72,NA
142,"GREENS BAYOU CTG 81",NA,"GBY_GBYGT81","HARRIS","GAS-GT","HOUSTON",1976,72,53,"48201",-95.3927601696543,29.8574875994752,556287.5,980,7.88389314058957,72,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,142,"142_OCGT",0.736111111111111,1,0,72,NA
143,"GREENS BAYOU CTG 82",NA,"GBY_GBYGT82","HARRIS","GAS-GT","HOUSTON",1976,72,47,"48201",-95.3927601696543,29.8574875994752,493222.7,932,7.35012368860277,72,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,143,"143_OCGT",0.652777777777778,1,0,72,NA
144,"GREENS BAYOU CTG 83",NA,"GBY_GBYGT83","HARRIS","GAS-GT","HOUSTON",1976,72,61,"48201",-95.3927601696543,29.8574875994752,579172.6,988,8.1417650697256,72,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,144,"144_OCGT",0.847222222222222,1,0,72,NA
145,"GREENS BAYOU CTG 84",NA,"GBY_GBYGT84","HARRIS","GAS-GT","HOUSTON",1976,72,56,"48201",-95.3927601696543,29.8574875994752,542803.7,956,7.88592079265458,72,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,145,"145_OCGT",0.777777777777778,1,0,72,NA
146,"GREENVILLE IC ENGINE PLANT IC 1",NA,"STEAM_ENGINE_1","HUNT","GAS-IC","NORTH",2010,8.44,8.2,"48231",-96.0856774175197,33.1234419549351,NA,NA,NA,8.44,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2010,2010,146,"146_OCGT",0.971563981042654,1,0,8.44,NA
147,"GREENVILLE IC ENGINE PLANT IC 2",NA,"STEAM_ENGINE_2","HUNT","GAS-IC","NORTH",2010,8.44,8.2,"48231",-96.0856774175197,33.1234419549351,NA,NA,NA,8.44,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2010,2010,147,"147_OCGT",0.971563981042654,1,0,8.44,NA
148,"GREENVILLE IC ENGINE PLANT IC 3",NA,"STEAM_ENGINE_3","HUNT","GAS-IC","NORTH",2010,8.44,8.2,"48231",-96.0856774175197,33.1234419549351,NA,NA,NA,8.44,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2010,2010,148,"148_OCGT",0.971563981042654,1,0,8.44,NA
149,"GREGORY POWER PARTNERS GT1",NA,"LGE_LGE_GT1","SAN PATRICIO","GAS-CC","COASTAL",2000,185,145,"48409",-97.5187649911914,28.0098645352355,NA,NA,NA,185,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,149,"149_CCGT",0.783783783783784,1,0,185,NA
150,"GREGORY POWER PARTNERS GT2",NA,"LGE_LGE_GT2","SAN PATRICIO","GAS-CC","COASTAL",2000,185,145,"48409",-97.5187649911914,28.0098645352355,NA,NA,NA,185,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,150,"150_CCGT",0.783783783783784,1,0,185,NA
151,"GREGORY POWER PARTNERS STG",NA,"LGE_LGE_STG","SAN PATRICIO","GAS-CC","COASTAL",2000,100,75,"48409",-97.5187649911914,28.0098645352355,NA,NA,NA,100,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,151,"151_CCGT",0.75,1,0,100,NA
152,"GUADALUPE ENERGY CENTER CTG 1",NA,"GUADG_GAS1","GUADALUPE","GAS-CC","SOUTH",2000,181,143,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,181,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,152,"152_CCGT",0.790055248618785,1,0,181,NA
153,"GUADALUPE ENERGY CENTER CTG 2",NA,"GUADG_GAS2","GUADALUPE","GAS-CC","SOUTH",2000,181,143,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,181,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,153,"153_CCGT",0.790055248618785,1,0,181,NA
154,"GUADALUPE ENERGY CENTER CTG 3",NA,"GUADG_GAS3","GUADALUPE","GAS-CC","SOUTH",2000,181,141,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,181,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,154,"154_CCGT",0.779005524861878,1,0,181,NA
155,"GUADALUPE ENERGY CENTER CTG 4",NA,"GUADG_GAS4","GUADALUPE","GAS-CC","SOUTH",2000,181,141,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,181,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,155,"155_CCGT",0.779005524861878,1,0,181,NA
156,"GUADALUPE ENERGY CENTER STG 5",NA,"GUADG_STM5","GUADALUPE","GAS-CC","SOUTH",2000,204,198,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,204,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,156,"156_CCGT",0.970588235294118,1,0,204,NA
157,"GUADALUPE ENERGY CENTER STG 6",NA,"GUADG_STM6","GUADALUPE","GAS-CC","SOUTH",2000,204,198,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,204,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,157,"157_CCGT",0.970588235294118,1,0,204,NA
158,"HANDLEY STG 3",NA,"HLSES_UNIT3","TARRANT","GAS-ST","NORTH",1963,395,375,"48439",-97.2912485417181,32.7714394941538,NA,NA,NA,395,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1963,1963,158,"158_OCGT",0.949367088607595,1,0,395,NA
159,"HANDLEY STG 4",NA,"HLSES_UNIT4","TARRANT","GAS-ST","NORTH",1976,435,435,"48439",-97.2912485417181,32.7714394941538,NA,NA,NA,435,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1976,1976,159,"159_OCGT",1,1,0,435,NA
160,"HANDLEY STG 5",NA,"HLSES_UNIT5","TARRANT","GAS-ST","NORTH",1977,435,435,"48439",-97.2912485417181,32.7714394941538,NA,NA,NA,435,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1977,1977,160,"160_OCGT",1,1,0,435,NA
161,"HAYS ENERGY FACILITY CSG 1",NA,"HAYSEN_HAYSENG1","HAYS","GAS-CC","SOUTH",2002,242,210,"48209",-98.0309514279378,30.0580793762102,5823700.65,4124,5.83532461663634,242,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,161,"161_CCGT",0.867768595041322,1,0,242,NA
162,"HAYS ENERGY FACILITY CSG 2","22INR0586","HAYSEN_HAYSENG2","HAYS","GAS-CC","SOUTH",2002,242,211,"48209",-98.0309514279378,30.0580793762102,6594481.55,4430,6.15122432513106,242,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,162,"162_CCGT",0.871900826446281,1,0,242,NA
163,"HAYS ENERGY FACILITY CSG 3","21INR0527","HAYSEN_HAYSENG3","HAYS","GAS-CC","SOUTH",2002,252,210,"48209",-98.0309514279378,30.0580793762102,7872805.622,4909,6.36408477302784,252,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,163,"163_CCGT",0.833333333333333,1,0,252,NA
164,"HAYS ENERGY FACILITY CSG 4",NA,"HAYSEN_HAYSENG4","HAYS","GAS-CC","SOUTH",2002,252,213,"48209",-98.0309514279378,30.0580793762102,6147266.593,4249,5.74109556403561,252,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,164,"164_CCGT",0.845238095238095,1,0,252,NA
165,"HIDALGO ENERGY CENTER CTG 1",NA,"DUKE_DUKE_GT1","HIDALGO","GAS-CC","SOUTH",2000,176.63,149,"48215",-98.1813335145402,26.3964988178528,NA,NA,NA,176.63,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,165,"165_CCGT",0.843571307252449,1,0,176.63,NA
166,"HIDALGO ENERGY CENTER CTG 2",NA,"DUKE_DUKE_GT2","HIDALGO","GAS-CC","SOUTH",2000,176.63,149,"48215",-98.1813335145402,26.3964988178528,NA,NA,NA,176.63,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,166,"166_CCGT",0.843571307252449,1,0,176.63,NA
